"sp" "spn" "depth" "taxa" "ntip"
"species" "322" "0.00199401764607284" "Zotu62_P3_C06_84ACON6_S504_N7011" "4"
"species" "323" "0.00420814674241457" "Zotu23_P1_B06_71SHCON2_S508_N7035" "3"
"species" "323" "0.00420814674241457" "Zotu106_P1_D06_74SHCON5_S517_N7032" "3"
"species" "323" "0.00420814674241457" "Zotu73_P1_D08_34TCONS4_S502_N7051" "3"
"species" "326" "0.00383597509367055" "Zotu128_P3_A01_85ACON7_S507_N7102" "6"
"species" "326" "0.00383597509367055" "Zotu165_P3_A01_85ACON7_S507_N7101" "6"
"species" "326" "0.00383597509367055" "Zotu162_P3_C05_110ACON23_S508_N7121" "6"
"species" "326" "0.00383597509367055" "Zotu71_P3_E03_86ACON8_S517_N7111" "6"
"species" "326" "0.00383597509367055" "Zotu125_P3_E01_83ACON5_S517_N7101" "6"
"species" "326" "0.00383597509367055" "Zotu270_P3_A05_107ACON20_S507_N7121" "6"
"species" "327" "0.00420743848080332" "Zotu145_P1_B06_71SHCON2_S508_N7039" "9"
"species" "327" "0.00420743848080332" "Zotu56_P1_D08_34TCONS4_S502_N7058" "9"
"species" "327" "0.00420743848080332" "Zotu157_P1_D07_35TCONS5_S506_N7041" "9"
"species" "327" "0.00420743848080332" "Zotu46_P3_A02_39TCONSER9_S503_N7111" "9"
"species" "327" "0.00420743848080332" "Zotu118_P3_A02_39TCONSER9_S503_N7111" "9"
"species" "327" "0.00420743848080332" "Zotu69_P3_C04_79ACON1_S504_N7121" "9"
"species" "327" "0.00420743848080332" "Zotu111_P2_E01_31TCONS1_S504_N7071" "9"
"species" "327" "0.00420743848080332" "Zotu149_P1_A03_38TCONS8_S503_N7021" "9"
"species" "327" "0.00420743848080332" "Zotu194_P1_B06_71SHCON2_S508_N7032" "9"
"species" "328" "0.00628267217745668" "Zotu112_P1_E02_21MMC3_S517_N7016" "6"
"species" "328" "0.00628267217745668" "Zotu105_P1_G02_20MMC2_S502_N7022" "6"
"species" "328" "0.00628267217745668" "Zotu30_P1_A01_32TCONS2_S502_N7014" "6"
"species" "328" "0.00628267217745668" "Zotu100_P1_E02_21MMC3_S517_N7011" "6"
"species" "328" "0.00628267217745668" "Zotu98_P1_G02_20MMC2_S502_N7021" "6"
"species" "328" "0.00628267217745668" "Zotu100_P1_B08_17IZPOC2_S517_N7042" "6"
"species" "329" "0.0062151803571437" "Zotu47_P1_B06_71SHCON2_S508_N7035" "8"
"species" "329" "0.0062151803571437" "Zotu102_P3_A01_85ACON7_S507_N7101" "8"
"species" "329" "0.0062151803571437" "Zotu103_P3_E01_83ACON5_S517_N7101" "8"
"species" "329" "0.0062151803571437" "Zotu84_P3_A01_85ACON7_S507_N7103" "8"
"species" "329" "0.0062151803571437" "Zotu74_P3_C06_84ACON6_S504_N7011" "8"
"species" "329" "0.0062151803571437" "Zotu159_P3_A01_85ACON7_S507_N7101" "8"
"species" "329" "0.0062151803571437" "Zotu58_P3_A06_128ACON18_S503_N7011" "8"
"species" "329" "0.0062151803571437" "Zotu139_P3_A01_85ACON7_S507_N7101" "8"
"species" "330" "0.00119376227274067" "Zotu149_P3_H03G04_123ACON13_S506_N7121" "2"
"species" "330" "0.00119376227274067" "Zotu155_P3_A01_85ACON7_S507_N7101" "2"
"species" "331" "0.00481849350105593" "Zotu156_P3_A01_85ACON7_S507_N7102" "3"
"species" "331" "0.00481849350105593" "Zotu158_P3_E01_83ACON5_S517_N7101" "3"
"species" "331" "0.00481849350105593" "Zotu49_P2_G02_14SHCN5C2_S517_N7071" "3"
"species" "332" "0.00239414533273892" "Zotu135_P1_D05_13SHC4C1_S505_N7032" "2"
"species" "332" "0.00239414533273892" "Zotu233_P1_D05_13SHC4C1_S505_N7031" "2"
"species" "338" "0.00603576397255819" "Zotu207_P1_D07_35TCONS5_S506_N7042" "2"
"species" "338" "0.00603576397255819" "Zotu81_P1_E02_21MMC3_S517_N7011" "2"
